Date,Close,High,Low,Open,Volume
1986-07-10,0.0580013208091259,0.06012967489150245,0.0553408782061552,0.05959758637090831,46886400
1986-07-11,0.05959763377904892,0.06066181166675898,0.05800136694748383,0.05800136694748383,17395200
1986-07-14,0.05879945307970047,0.06012967670492553,0.05800132255836093,0.05800132255836093,28598400
1986-07-15,0.05959763377904892,0.06066181166675898,0.05800136694748383,0.058799498079642444,13190400
1986-07-16,0.061725929379463196,0.0617259293794632,0.06012966410405569,0.06012966410405569,9360000
1986-07-17,0.06279076635837555,0.06279076635837555,0.06119388784862528,0.061725976681513146,6940800
1986-07-18,0.06332288682460785,0.06385497592330416,0.061193918418430214,0.06279079772591153,12326400
1986-07-21,0.06332288682460785,0.06438706502200048,0.06332288682460785,0.06332288682460785,3513600
1986-07-22,0.06545120477676392,0.06545120477676392,0.06332284963206364,0.06332284963206364,10512000
1986-07-23,0.06385491043329239,0.06651535319820653,0.06385491043329239,0.06545117609224087,20793600
1986-07-24,0.06598324328660965,0.0670474200481039,0.06491906652511541,0.06491906652511541,14140800
1986-07-25,0.06651537865400314,0.06704746741061923,0.06598328989738705,0.06598328989738705,20448000
1986-07-28,0.06491909176111221,0.06651535752386993,0.06491909176111221,0.06651535752386993,11808000
1986-07-29,0.06332288682460785,0.0654512432193931,0.06225870862721523,0.06491915412069679,14054400
1986-07-30,0.06119384989142418,0.06332281591351147,0.059065495880043936,0.06332281591351147,26409600
1986-07-31,0.060661815106868744,0.06172599305492795,0.06066181510686875,0.06119390408089835,15638400
1986-08-01,0.06012969836592674,0.06119387582256619,0.059597609637607026,0.06066178709424647,12902400
1986-08-04,0.06012969836592674,0.06012969836592675,0.058533432180967584,0.06012969836592675,12441600
1986-08-05,0.05959763377904892,0.06066181166675898,0.05959763377904892,0.06012972272290395,2822400
1986-08-06,0.05906553193926811,0.06012970959463359,0.058001354283902636,0.059597620766950854,18316800
1986-08-07,0.05853341892361641,0.05959759613922822,0.0580013303158105,0.05906550753142231,3657600
1986-08-08,0.05906553193926811,0.06012970959463359,0.05853344311158537,0.05853344311158537,4147200
1986-08-11,0.06119384989142418,0.061725938394269236,0.06012967288573406,0.06012967288573406,7948800
1986-08-12,0.06279076635837555,0.06279076635837555,0.06119388784862528,0.06119388784862528,9993600
1986-08-13,0.06332288682460785,0.06332288682460785,0.06225870862721523,0.06279079772591153,6883200
1986-08-14,0.06491909176111221,0.06545118034869811,0.06332282599835448,0.06332282599835448,20131200
1986-08-15,0.06518516689538956,0.06545120902211006,0.06438703138073443,0.06491912020142225,6105600
1986-08-18,0.0643870085477829,0.06545118581177949,0.0643870085477829,0.06518514377940293,12787200
1986-08-19,0.0643870085477829,0.06465305514740464,0.06332283128378631,0.0643870085477829,20390400
1986-08-20,0.06385491043329239,0.06438699898627522,0.06385491043329239,0.06438699898627522,20764800
1986-08-21,0.06385491043329239,0.06491908753925804,0.06385491043329239,0.06385491043329239,49536000
1986-08-22,0.06279076635837555,0.06438703285703917,0.061725976681513146,0.06385494402415129,5760000
1986-08-25,0.06279076635837555,0.06279076635837555,0.061725976681513146,0.06279076635837555,2419200
1986-08-26,0.062258653342723846,0.06279074196893565,0.062258653342723846,0.06279074196893565,10857600
1986-08-27,0.062258653342723846,0.06279074196893565,0.061725952705663105,0.062258653342723846,9532800
1986-08-28,0.062258653342723846,0.06279074196893565,0.062258653342723846,0.062258653342723846,3427200
1986-08-29,0.060661815106868744,0.06279078301423616,0.059597637158809544,0.06225869404020656,25430400
1986-09-02,0.05906553193926811,0.06066179842231633,0.05826739641412057,0.06066179842231633,5212800
1986-09-03,0.05746927112340927,0.05853344888371599,0.055873004482949185,0.05853344888371599,18316800
1986-09-04,0.062258653342723846,0.062258653342723846,0.05853342094839227,0.05853342094839227,39427200
1986-09-05,0.06491909176111221,0.06491909176111221,0.06172594822479226,0.062258648823182675,26352000
1986-09-08,0.0643870085477829,0.06545118581177949,0.0643870085477829,0.0649190971797812,9619200
1986-09-09,0.06545120477676392,0.06704747113528912,0.06438702720441378,0.06438702720441378,37526400
1986-09-10,0.0643870085477829,0.06598327444377779,0.0643870085477829,0.06545118581177949,10886400
1986-09-11,0.061725929379463196,0.0649190719408959,0.0617259293794632,0.06438698351576005,35654400
1986-09-12,0.06012969836592674,0.062258665290172016,0.06012969836592675,0.06172596455088591,24451200
1986-09-15,0.06119384989142418,0.06119384989142418,0.059065495880043936,0.06012967288573406,22492800
1986-09-16,0.06119384989142418,0.061725938394269236,0.06012967288573406,0.06119384989142418,5184000
1986-09-17,0.06279076635837555,0.06385494402415129,0.0606617990157374,0.06119388784862528,8035200
1986-09-18,0.06332288682460785,0.06438706502200048,0.06279079772591153,0.06279079772591153,5356800
1986-09-19,0.06332288682460785,0.06385497592330416,0.06279079772591153,0.06332288682460785,2505600
1986-09-22,0.06279076635837555,0.06332285519126342,0.06279076635837555,0.06332285519126342,4492800
1986-09-23,0.06385491043329239,0.06438699898627522,0.06279073332732674,0.06279073332732674,5961600
1986-09-24,0.06305678933858871,0.063854920004067,0.06279074273859915,0.063854920004067,4780800
1986-09-25,0.061725929379463196,0.06332280666548838,0.0617259293794632,0.06305676473654216,5155200
1986-09-26,0.061725929379463196,0.0622586298152167,0.06119384095432736,0.0617259293794632,2332800
1986-09-29,0.06012969836592674,0.06172596455088591,0.06012969836592675,0.06172596455088591,6192000
1986-09-30,0.06012969836592674,0.06119387582256619,0.06012969836592675,0.06012969836592675,5184000
1986-10-01,0.05959763377904892,0.061193900610614006,0.05853345589133886,0.06012972272290395,32428800
1986-10-02,0.05959763377904892,0.06066181166675898,0.05906554483519389,0.05959763377904892,22723200
1986-10-03,0.06012969836592674,0.06066178709424647,0.059597609637607026,0.059597609637607026,14716800
1986-10-06,0.06491909176111221,0.06598326893628402,0.06172594822479226,0.06172594822479226,85334400
1986-10-07,0.06624935567378998,0.06757957566550629,0.06491913111482607,0.06491913111482607,59788800
1986-10-08,0.06811165064573288,0.06890978156408277,0.06545120663915552,0.06624934212475206,119606400
1986-10-09,0.07023998349905014,0.07183686140588438,0.0681116289710786,0.0681116289710786,92563200
1986-10-10,0.07343313097953796,0.07502939695546075,0.0691758096995243,0.07023998701680616,76752000
1986-10-13,0.07023998349905014,0.07343312730186305,0.07023998349905014,0.07343312730186305,27129600
1986-10-14,0.07130417972803116,0.07183688051256372,0.07077209095451696,0.07077209095451696,12873600
1986-10-15,0.07449730485677719,0.075029393490848,0.07130416104149435,0.07130416104149435,63532800
1986-10-16,0.07449730485677719,0.075029393490848,0.07396521622270638,0.07449730485677719,21859200
1986-10-17,0.07662562280893326,0.07715770662172083,0.07449726928881084,0.07449726928881084,124444800
1986-10-20,0.07715775072574615,0.07822192809410018,0.07502940055628375,0.07662566660881479,43545600
1986-10-21,0.08035029470920563,0.08035029470920563,0.0776898554622664,0.0776898554622664,112377600
1986-10-22,0.08035029470920563,0.08114843013708443,0.07981821051361483,0.08035029470920563,54576000
1986-10-23,0.08035029470920563,0.08088238803928904,0.07955216841581943,0.08035029470920563,70444800
1986-10-24,0.07981821894645691,0.08035030319826272,0.07768986367024648,0.08035030319826272,101376000
1986-10-27,0.08247925341129303,0.08247925341129303,0.08035027766602514,0.08035027766602514,125654400
1986-10-28,0.08434154838323593,0.08567177672573613,0.08247924514581724,0.08247924514581724,142646400
1986-10-29,0.08194717764854431,0.08460762603233234,0.080882388110921,0.08434157479980868,53222400
1986-10-30,0.08354344964027405,0.08460762718134275,0.08141509455813664,0.08194717876142461,44380800
1986-10-31,0.08247925341129303,0.08460760801119396,0.08194716019407246,0.0835434307112435,63734400
1986-11-03,0.08407550305128098,0.08460759619418495,0.08301132589996245,0.08301132589996245,42192000
1986-11-04,0.08726805448532104,0.08726805448532104,0.0840755223004329,0.0840755223004329,54403200
1986-11-05,0.09258952736854553,0.09312162048326679,0.08673593676829798,0.08726802988301924,45100800
1986-11-06,0.09471792727708817,0.09684628249431401,0.09205748782280251,0.0925895720598623,72576000
1986-11-07,0.09418581426143646,0.09524999154488871,0.09258954376901284,0.09471789833591732,44323200
1986-11-10,0.09046059846878052,0.09418583641520106,0.08992850513465368,0.09418583641520106,28684800
1986-11-11,0.09099332243204117,0.09205750018354332,0.09099332243204117,0.09099332243204117,11894400
1986-11-12,0.09099332243204117,0.09312167793504549,0.08992852353490849,0.09099332243204117,34156800
1986-11-13,0.08966246247291565,0.09152538743995621,0.08939642037476588,0.09099330324365668,30211200
1986-11-14,0.09046059846878052,0.09046059846878053,0.08780015006713171,0.0896624630348366,18720000
1986-11-17,0.09099332243204117,0.09205750018354332,0.0893964392264047,0.09046061697790685,24307200
1986-11-18,0.08620389550924301,0.09152539563201383,0.08620389550924301,0.09099331138808964,59673600
1986-11-19,0.08939643204212189,0.0899285163078651,0.08620389904418115,0.08620389904418115,48729600
1986-11-20,0.09631416946649551,0.09631416946649551,0.08939640897851468,0.08939640897851468,98179200
1986-11-21,0.09950669854879379,0.10057149705255786,0.09684625972013189,0.09684625972013189,91065600
1986-11-24,0.10748866200447083,0.1080207461990236,0.09631418142843864,0.0995067139992332,173836800
1986-11-25,0.10855282843112946,0.10908491257128933,0.10695655774166651,0.10748865101631805,95788800
1986-11-26,0.10748866200447083,0.1090849237226218,0.10748866200447083,0.108552839528069,38793600
1986-11-28,0.10589241236448288,0.1080207678380372,0.10482824376220015,0.10748868353689583,41328000
1986-12-01,0.10376401990652084,0.10642445849875938,0.10323192670737891,0.10589236529961744,40291200
1986-12-02,0.10429611057043076,0.10642446523268778,0.10429611057043074,0.10429611057043074,28771200
1986-12-03,0.10349796712398529,0.10536027959017372,0.10323192509581273,0.10429610234299322,35164800
1986-12-04,0.10482820868492126,0.10589237693111543,0.10269985392355019,0.1034979801081958,42508800
1986-12-05,0.10429611057043076,0.10536028790155927,0.10429611057043074,0.10482820380324048,107510400
1986-12-08,0.10323193669319153,0.10536029142665812,0.1016356752103372,0.10429611405992482,22665600
1986-12-09,0.10269985347986221,0.10376403085595026,0.10216776022457252,0.10323193760066057,16099200
1986-12-10,0.10349796712398529,0.1037640182866481,0.10163566379228711,0.10269984103946761,27590400
1986-12-11,0.10429611057043076,0.10482820380324048,0.10323193323930223,0.10349797528846162,11635200
1986-12-12,0.10057152062654495,0.10429613768662094,0.10057152062654495,0.10429613768662094,25286400
1986-12-15,0.09791046380996704,0.10110360876775695,0.0963141927693637,0.10057152451055164,50774400
1986-12-16,0.09897462278604507,0.10057150553645304,0.09844252949473227,0.09844252949473227,77299200
1986-12-17,0.10003883391618729,0.10057153939781785,0.09897465610975631,0.09897465610975631,23356800
1986-12-18,0.1008375734090805,0.10110361555554442,0.0995067323966543,0.10003882582407642,12672000
1986-12-19,0.10323193669319153,0.10429611405992482,0.10110358195972492,0.10110358195972492,56592000
1986-12-22,0.10429611057043076,0.10536028790155927,0.10323193323930223,0.10323193323930223,18316800
1986-12-23,0.10536029934883118,0.10536029934883118,0.10429612190208104,0.10429612190208104,23788800
1986-12-24,0.10509426891803741,0.10536031102558659,0.10482822681048826,0.10536031102558659,7027200
1986-12-26,0.10482820868492126,0.10589237693111543,0.10482820868492126,0.1050942507464698,3715200
1986-12-29,0.10057152062654495,0.10589239953108398,0.10057152062654495,0.10482823105777084,41702400
1986-12-30,0.10163568705320358,0.10216777123132449,0.09950671092625696,0.10057150956246944,25401600
1986-12-31,0.10269985347986221,0.10429611497674861,0.10163567610377418,0.10163567610377418,23356800
1987-01-02,0.10163568705320358,0.10376404203467189,0.10110359374059034,0.10269986454393773,12643200
1987-01-05,0.10748866200447083,0.108552839528069,0.10110359686288169,0.10163569019192709,48499200
1987-01-06,0.10908490419387817,0.10961699742766647,0.10695654952770696,0.10748864276149525,40032000
1987-01-07,0.11493854224681854,0.11493854224681854,0.1090849479867432,0.1090849479867432,60998400
1987-01-08,0.11866313964128494,0.11972793836597263,0.11547060690381168,0.11547060690381168,61488000
1987-01-09,0.1234525665640831,0.12398465996934678,0.1181310661728233,0.11866315044359306,63705600
1987-01-12,0.13143450021743774,0.13249867776801189,0.12238837445929077,0.12345255200986491,128793600
1987-01-13,0.1277092695236206,0.13037033013067065,0.1255809143006223,0.13037033013067065,76320000
1987-01-14,0.1277092695236206,0.1282413537621235,0.125048820927626,0.1277092695236206,69465600
1987-01-15,0.1346270591020584,0.13781959259247983,0.1277092957622118,0.1277092957622118,117014400
1987-01-16,0.13143450021743774,0.1346270237346673,0.1287734397627356,0.1346270237346673,65433600
1987-01-19,0.13622330129146576,0.13622330129146576,0.1287734460619988,0.13143450664687317,88243200
1987-01-20,0.1383516639471054,0.1415448089380027,0.13569121523001354,0.13622330862722942,95760000
1987-01-21,0.1442052572965622,0.14792988390026326,0.13569122348783272,0.13835167236683268,108489600
1987-01-22,0.15857282280921936,0.15910490689507553,0.13994850049615076,0.14420520058647243,116035200
1987-01-23,0.1436731368303299,0.16495790998794177,0.1436731368303299,0.15857284524723808,317894400
1987-01-26,0.14633354544639587,0.14792981586656154,0.1399484911692036,0.14473728416072035,116553600
1987-01-27,0.15218719840049744,0.15431554459779534,0.1463336046597365,0.1463336046597365,114105600
1987-01-28,0.15271922945976257,0.15484758392274692,0.14792981533996583,0.1521871362767714,76723200
1987-01-29,0.14633354544639587,0.15431548215459287,0.1431410228750448,0.15271923000340748,79228800
1987-01-30,0.15564583241939545,0.15591186550279248,0.14420529542472,0.14633365143686364,104169600
1987-02-02,0.15537966787815094,0.15857281158155115,0.1553796678781509,0.15564571903673213,46915200
1987-02-03,0.15271922945976257,0.15697593838573126,0.15005878181378707,0.15537966797124794,59328000
1987-02-04,0.15325124561786652,0.1537833294306541,0.1511228920977441,0.15271916180507894,31737600
1987-02-05,0.15218719840049744,0.15431554459779534,0.15059093646890054,0.1532513760663933,42652800
1987-02-06,0.1465996503829956,0.1529853281479649,0.14580151488013401,0.1521871926451033,45619200
1987-02-09,0.14526940882205963,0.14633358635483731,0.14447128252334587,0.14633358635483731,136080000
1987-02-10,0.14580142498016357,0.14580142498016357,0.14207681015419912,0.1452693319281756,44668800
1987-02-11,0.15271922945976257,0.15271922945976257,0.1463335449254825,0.1463335449254825,60307200
1987-02-12,0.16336160898208618,0.16415974421048807,0.1527192335086662,0.1527192335086662,185731200
1987-02-13,0.16176535189151764,0.16548995848586767,0.15804072702818747,0.16336160403096187,81763200
1987-02-17,0.16282957792282104,0.16336166215862974,0.15804078326256973,0.1617654094512037,70732800
1987-02-18,0.15271922945976257,0.16548995911401546,0.1521871362767714,0.1628295206025301,128592000
1987-02-19,0.14633354544639587,0.1521871368185222,0.14473728416072035,0.1521871368185222,317750400
1987-02-20,0.14473731815814972,0.14633357981877204,0.14260896318765845,0.14633357981877204,87897600
1987-02-23,0.15378344058990479,0.15591179564846563,0.14154479155941815,0.1447373241472594,125913600
1987-02-24,0.16123329102993011,0.16176539348219782,0.15378343651153095,0.15378343651153095,120816000
1987-02-25,0.15857282280921936,0.16415975138316294,0.15750803349213638,0.1612332615074817,65001600
1987-02-26,0.16442589461803436,0.16921531175553406,0.1553797658725087,0.1585729115897507,145209600
1987-02-27,0.16336160898208618,0.16548996350149764,0.16070117040006707,0.16442579537628227,37555200
1987-03-02,0.15857282280921936,0.16336161611988792,0.15750803349213638,0.16336161611988792,79516800
1987-03-03,0.15857282280921936,0.16016909333576937,0.15644384705144254,0.15857282280921936,81100800
1987-03-04,0.16974730789661407,0.17027939200376693,0.1580407450489449,0.15857282915609774,98179200
1987-03-05,0.17772933840751648,0.18145396564350624,0.16974739667337896,0.16974739667337896,128188800
1987-03-06,0.1771971583366394,0.17879342889994262,0.17293982786843387,0.17772924243474653,63561600
1987-03-09,0.17400406301021576,0.17772929215344263,0.17293987624731982,0.17719720790648819,38275200
1987-03-10,0.17932553589344025,0.18145389082658833,0.17347193411457282,0.174004036549598,74102400
1987-03-11,0.18198589980602264,0.18305006769844867,0.17985754575219393,0.18198589980602264,43862400
1987-03-12,0.1827840805053711,0.18411429983757943,0.17772923608159064,0.18198594525224984,71337600
1987-03-13,0.1761324256658554,0.18411436565799114,0.17240779924273894,0.18278414585023264,105120000
1987-03-16,0.17506814002990723,0.1756002239988444,0.16974726380258032,0.1756002239988444,88473600
1987-03-17,0.1809217482805252,0.18198591626922025,0.17453606439615607,0.17506814839050358,54547200
1987-03-18,0.19049999117851257,0.1920962434697329,0.18198595140402649,0.18198595140402649,119347200
1987-03-19,0.19422465562820435,0.19422465562820435,0.1873075055114467,0.19050004757701933,62812800
1987-03-20,0.1920962780714035,0.1942246331120527,0.1910321096855715,0.1942246331120527,38246400
1987-03-23,0.19076603651046753,0.19475669490176287,0.188903732914993,0.19209625597423263,67478400
1987-03-24,0.1920962780714035,0.1931604647262207,0.1862426942658615,0.1862426942658615,69609600
1987-03-25,0.19129812717437744,0.1931604491024272,0.18996790766518973,0.1920962625336868,33840000
1987-03-26,0.18996784090995789,0.19156411106764282,0.18943575694705533,0.19129805995170293,33379200
1987-03-27,0.195288747549057,0.19954605893251134,0.19103203904189017,0.19103203904189017,120873600
1987-03-30,0.20593173801898956,0.20593173801898956,0.18837159638358758,0.19528874297860316,186134400
1987-03-31,0.20593173801898956,0.2107205304102328,0.20327067868626728,0.20327067868626728,125337600
1987-04-01,0.19369247555732727,0.21018844946369392,0.19262828930557496,0.2059317409946411,259430400
1987-04-02,0.2022065669298172,0.20646389805074084,0.1968856885950052,0.1968856885950052,159955200
1987-04-03,0.21231678128242493,0.21338094915284722,0.20220647402333677,0.20220647402333677,155606400
1987-04-06,0.21125271916389465,0.2128489901756328,0.20752811116182174,0.21231690592804908,98956800
1987-04-07,0.2000783085823059,0.21125277495416364,0.2000783085823059,0.21125277495416364,73728000
1987-04-08,0.20593173801898956,0.2080600922227619,0.20007815651509778,0.20007815651509778,106214400
1987-04-09,0.2022065669298172,0.20593181387105658,0.20061031439076443,0.20593181387105658,71568000
1987-04-10,0.2035367637872696,0.2038027966890365,0.20167444212999602,0.20220652620251087,43372800
1987-04-13,0.19688566029071808,0.20327072433596635,0.19582087093894354,0.20327072433596635,50256000
1987-04-14,0.2000783085823059,0.20327083317991687,0.19369261997236867,0.19688576571570307,87379200
1987-04-15,0.20433497428894043,0.20646395096780265,0.20167453443965916,0.20167453443965916,95961600
1987-04-16,0.20965641736984253,0.21391310862360194,0.20380281606341227,0.20433490018650935,188092800
1987-04-20,0.20380279421806335,0.21178473116130878,0.20327071015199966,0.20965639489705398,100310400
1987-04-21,0.20699593424797058,0.20859220468598644,0.19954608150686123,0.2038027904955832,113184000
1987-04-22,0.20965641736984253,0.2101885014929396,0.2069959602163916,0.2069959602163916,74678400
1987-04-23,0.20965641736984253,0.21178475386223086,0.20646387609329453,0.20965641736984253,48326400
1987-04-24,0.21072059869766235,0.21178476700992055,0.2069959730667909,0.20965643038540419,54172800
1987-04-27,0.21072059869766235,0.21231686943503353,0.2069959730667909,0.21072059869766235,53107200
1987-04-28,0.22615231573581696,0.2266844179835383,0.20859217426394394,0.21072052844789596,111081600
1987-04-29,0.21976661682128906,0.232005258957692,0.21976661682128906,0.22615228127641276,85161600
1987-04-30,0.22136296331882477,0.22615237813213604,0.2165741696509304,0.21976671094218186,88041600
1987-05-01,0.2234913557767868,0.2240234582610444,0.21870256130137,0.22136300064671424,37843200
1987-05-04,0.22774870693683624,0.22934497799009393,0.2224272066390518,0.22349137516189857,34531200
1987-05-05,0.2463730424642563,0.24637304246425631,0.228280789284485,0.228280789284485,110995200
1987-05-06,0.24051934480667114,0.2485012997339632,0.2394551767125317,0.2463729452767041,153504000
1987-05-07,0.2516937851905823,0.2522258691592332,0.23892305745283987,0.24051930935879254,289699200
1987-05-08,0.2692541182041168,0.2729793663225325,0.25222604889950695,0.25222604889950695,150048000
1987-05-11,0.26180410385131836,0.2692539561908184,0.26153807097197745,0.2692539561908184,127382400
1987-05-12,0.25275811553001404,0.26446528488262416,0.24903348908756656,0.2618042241077113,148464000
1987-05-13,0.2591437101364136,0.26020789664424726,0.2543549165236187,0.2543549165236187,73382400
1987-05-14,0.26127198338508606,0.2660613966493393,0.25914362930229434,0.25914362930229434,59961600
